Year,Exporter,Importer,HSCode,Weight,Value,EstimationMethod,UnitPrice($/kg)
2024,CZE,SVN,6309,569.0,2666.0,Original,4.685413005
2024,THA,NCL,6309,67.0,314.51,Original,4.694179104
2024,DNK,KOR,6310,5153.0,24275.357,Original,4.71091733
2024,GEO,AUT,6309,130.0,611.66,Original,4.705076923
2024,GRC,AUS,6309,23.0,108.238,Original,4.706
2024,KOR,GEO,6309,8.499,40.0,Original,4.706436051
2024,FIN,ARE,6310,2.0,9.431,Original,4.7155
2024,MKD,BEL,6309,3200.0,15096.04,Original,4.7175125
2024,PRT,MOZ,6310,869.0,4112.909,Original,4.732921749
2024,HND,GBR,6309,317.46,1504.3,Original,4.738549739
2024,KOR,KAZ,6309,55151.48,261535.0,Original,4.742121154
2024,FRA,KAZ,6309,18.0,85.508,Original,4.750444444
2024,DEU,CAF,6309,19960.0,94748.857,Original,4.746936723
2024,ITA,DNK,6310,28354.0,134673.943,Original,4.749733477
2024,LVA,LTU,6309,211398.0,1006620.161,Original,4.761729822
2024,IND,ITA,6309,155264.0,739105.181,Original,4.760312635
2024,ITA,CHN,6309,1359.0,6488.442,Original,4.774423841
2024,ESP,PRT,6309,1067210.0,5093118.151,Original,4.772367342
2024,BIH,DEU,6309,714.91,3416.32,Original,4.778671441
2024,BGR,GBR,6309,86007.0,411523.313,Original,4.784765345
2024,GUY,CUW,6309,119.32,570.004,Original,4.777103587
2024,DNK,ISL,6310,1101.0,5268.417,Original,4.785119891
2024,BGR,MRT,6309,398025.0,1914742.881,Original,4.810609587
2024,MYS,MDA,6309,2.0,9.614,Original,4.807
2024,AUS,DEU,6310,20.0,96.347,Original,4.81735
2024,BRA,ARG,6310,302.0,1455.0,Original,4.817880795
2024,LVA,MDA,6309,985.0,4747.922,Original,4.820225381
2024,LTU,POL,6309,271341.0,1310521.0,Original,4.829793507
2024,THA,GBR,6309,213683.885,1031742.42,Original,4.828358582
2024,GTM,CHN,6309,2595.0,12587.0,Original,4.850481696
2024,GBR,PHL,6309,411753.0,1996240.785,Original,4.848151161
2024,JPN,GBR,6309,10988.505,53406.865,Original,4.860248505
2024,BEL,LVA,6309,4584.87,22332.161,Original,4.870838432
2024,KHM,SAU,6309,122684.0,597315.76,Original,4.868733983
2024,AUT,BIH,6310,1780.0,8665.538,Original,4.868279775
2024,CHN,COL,6310,816.0,3977.0,Original,4.87377451
2024,MYS,ITA,6310,37601.0,183020.25,Original,4.867430387
2024,IND,ESP,6309,15860.0,77199.81,Original,4.867579445
2024,ESP,MDA,6309,28.0,136.224,Original,4.865142857
2024,TUR,HND,6309,63045.0,307944.0,Original,4.884511064
2024,AZE,ITA,6309,695.0,3399.0,Original,4.890647482
2024,SGP,IOT,6310,520.0,2548.208,Original,4.9004
2024,CHE,UZB,6310,54.046,264.64,Original,4.896569589
2024,USA,KWT,6309,746.0,3659.0,Original,4.904825737
2024,KOR,BGR,6309,275.0,1350.0,Original,4.909090909
2024,KWT,IDN,6309,399.0,1959.0,Original,4.909774436
2024,IND,QAT,6309,30.0,147.542,Original,4.918066667
2024,USA,GNQ,6309,13130.0,64535.0,Original,4.91507997
2024,EST,UZB,6309,1.0,4.93,Original,4.93
2024,TTO,_X,6310,5972.0,29510.276,Original,4.941439384
2024,ZAF,GHA,6310,18.4,91.169,Original,4.954836957
2024,UGA,LBY,6309,20.0,98.95,Original,4.9475
2024,ATG,ESP,6310,4.63,22.97,Original,4.96112311
2024,ZAF,CHN,6309,2.2,10.912,Original,4.96
2024,ESP,ITA,6309,84588.0,419216.498,Original,4.95598073
2024,LKA,USA,6310,1.0,4.97,Original,4.97
2024,IDN,MYS,6309,30367.9,150865.293,Original,4.967919843
2024,LKA,FRA,6309,50.0,249.701,Original,4.99402
2024,DOM,VGB,6309,9.0,45.0,Original,5.0
2024,DOM,COL,6310,10.0,50.0,Original,5.0
2024,GUY,MYS,6309,5.0,25.002,Original,5.0004
2024,HKG,SAU,6310,30.0,150.054,Original,5.0018
2024,HUN,ISL,6310,1.0,5.0,Original,5.0
2024,HUN,SAU,6310,3.0,15.0,Original,5.0
2024,KEN,QAT,6309,50.0,250.514,Original,5.01028
2024,KWT,DNK,6309,390.0,1952.0,Original,5.005128205
2024,KOR,PHL,6310,1540.0,7708.0,Original,5.005194805
2024,USA,AUS,6309,494919.386,2479080.0,Original,5.009058182
2024,USA,DEU,6309,179390.021,901328.0,Original,5.02440434
2024,EST,GEO,6309,15889.0,79848.42,Original,5.025389892
2024,NAM,SDN,6310,76.51,385.034,Original,5.032466344
2024,TTO,ATG,6310,353.0,1776.116,Original,5.031490085
2024,GBR,SAU,6310,221.0,1114.836,Original,5.044506787
2024,BEL,BRA,6309,21730.3,109818.83,Original,5.053719001
2024,NOR,DNK,6310,65189.0,329295.894,Original,5.051402752
2024,BEL,MDA,6309,168505.0,853334.283,Original,5.064148144
2024,AGO,ARE,6309,248.62,1260.73,Original,5.070911431
2024,NIC,CHL,6309,32985.2,167320.0,Original,5.072578005
2024,IND,FRA,6309,582442.0,2950765.657,Original,5.06619656
2024,KWT,TGO,6309,96.0,488.0,Original,5.083333333
2024,BRA,BHR,6310,150.0,764.0,Original,5.093333333
2024,CHL,BOL,6310,49.637,252.455,Original,5.086024538
2024,CHL,PRY,6310,15.402,78.335,Original,5.086027789
2024,CZE,FRA,6310,22360.0,113714.0,Original,5.085599284
2024,DOM,CUW,6310,695.0,3534.205,Original,5.08518705
2024,UGA,ROU,6309,171.0,870.87,Original,5.092807018
2024,FRA,SVN,6309,165.0,841.01,Original,5.097030303
2024,FRA,HRV,6309,166.0,847.504,Original,5.105445783
2024,BGR,ROU,6309,4235256.0,21700838.23,Original,5.123855142
2024,DEU,ERI,6309,7000.0,35837.325,Original,5.119617857
2024,CIV,JPN,6309,5.0,25.585,Original,5.117
2024,IND,SWE,6310,5.0,25.663,Original,5.1326
2024,ZMB,MWI,6309,6400.0,32925.73,Original,5.144645313
2024,DOM,BEL,6309,271.92,1400.0,Original,5.14857311
2024,ZAF,ARE,6310,62.55,321.846,Original,5.145419664
2024,AUT,POL,6310,706.0,3641.128,Original,5.157405099
2024,THA,MDV,6310,188.0,969.61,Original,5.1575
2024,ZAF,OMN,6309,124.0,641.073,Original,5.169943548
2024,CHL,ALB,6309,493.035,2551.539,Original,5.175168092
2024,CHL,BGR,6309,19219.805,99465.719,Original,5.175167958
2024,CHL,LBN,6309,2310.597,11957.727,Original,5.175167716
2024,CHL,MDG,6309,11233.668,58136.12,Original,5.175168075
2024,CHL,NGA,6309,15188.907,78605.146,Original,5.175168035
2024,CHL,TZA,6309,1978.873,10241.001,Original,5.175168391
2024,KOR,KWT,6309,1249.5,6478.0,Original,5.18447379
2024,KWT,ARE,6310,27.0,140.0,Original,5.185185185
2024,NIC,SLV,6310,5.9,30.6,Original,5.186440678
2024,PRT,CYP,6310,1000.0,5188.029,Original,5.188029
2024,ZAF,YEM,6309,4000.0,20765.296,Original,5.191324
2024,CHE,KHM,6309,14.0,72.691,Original,5.192214286
2024,CHN,COG,6310,30.0,156.0,Original,5.2
2024,IRL,DEU,6310,5.0,25.977,Original,5.1954
2024,USA,LUX,6309,10668.0,55500.0,Original,5.202474691
2024,SVK,SWE,6309,35554.0,185083.812,Original,5.205709962
2024,THA,CYM,6309,317.0,1652.96,Original,5.214384858
2024,CAF,FRA,6309,5000.0,26104.59,Original,5.220918
2024,CHE,NOR,6310,5.0,26.123,Original,5.2246
2024,AUS,IDN,6309,26137.0,136818.491,Original,5.234666985
2024,LVA,EST,6309,324848.0,1697841.474,Original,5.22657204
2024,ITA,HRV,6309,4.0,20.957,Original,5.23925
2024,NAM,USA,6310,30.0,157.119,Original,5.2373
2024,BEL,JPN,6309,1507.82,7920.925,Original,5.253229828
2024,USA,ECU,6310,4245.0,22310.0,Original,5.255594817
2024,CHL,NZL,6309,188.76,994.8,Original,5.270184361
2024,ESP,TUN,6310,666.0,3512.32,Original,5.273753754
2024,ITA,DZA,6309,16004.0,84503.784,Original,5.280166458
2024,KOR,PLW,6309,180.0,950.0,Original,5.277777778
2024,UGA,GRC,6309,300.0,1583.36,Original,5.277866667
2024,IRL,FRA,6310,10.0,53.037,Original,5.3037
2024,BEL,THA,6310,45696.0,242762.351,Original,5.312551449
2024,LVA,KGZ,6309,53936.0,286463.876,Original,5.311181326
2024,POL,IDN,6309,170.0,905.0,Original,5.323529412
2024,USA,YEM,6309,213785.0,1137876.0,Original,5.322524967
2024,AGO,ITA,6309,272.0,1449.45,Original,5.328860294
2024,GUY,PER,6309,1.8,9.592,Original,5.328888889
2024,USA,GNQ,6310,2485.0,13256.0,Original,5.334406439
2024,DNK,GRL,6310,4694.0,25085.425,Original,5.344146783
2024,THA,ISR,6309,7758.0,41418.34,Original,5.338790925
2024,PHL,SAU,6309,935.0,5000.0,Original,5.347593583
2024,GBR,IRL,6310,29068.0,155861.387,Original,5.36195772
2024,KEN,GBR,6309,1529.68,8222.863,Original,5.375544558
2024,FRA,CHN,6309,8669.0,46731.776,Original,5.390676664
2024,IND,JPN,6309,1125449.0,6063111.309,Original,5.387282151
2024,TTO,KNA,6310,390.0,2104.702,Original,5.396671795
2024,ZMB,ESP,6309,95.0,512.917,Original,5.399126316
2024,FRA,CHL,6309,1168.856,6324.349,Original,5.410716975
2024,GRC,HKG,6309,2.0,10.824,Original,5.412
2024,IRL,LBY,6309,28.0,151.533,Original,5.411892857
2024,LTU,GEO,6309,159830.0,865579.0,Original,5.415622849
2024,LVA,KGZ,6310,5809.0,31512.745,Original,5.424814082
2024,TUR,CHE,6310,2326.0,12611.0,Original,5.421754084
2024,SLV,GTM,6309,87987.42,478654.42,Original,5.44003245
2024,KOR,GRC,6309,330.0,1795.0,Original,5.439393939
2024,MNE,CHN,6309,510.0,2772.61,Original,5.436490196
2024,ITA,LBY,6309,5848.0,31862.515,Original,5.448446477
2024,DNK,EGY,6310,11.0,60.048,Original,5.458909091
2024,PRT,FRA,6309,64434.0,353062.619,Original,5.479445929
2024,BRA,TUR,6309,2.0,11.0,Original,5.5
2024,ITA,MLT,6310,2166.0,11913.291,Original,5.500134349
2024,CZE,ESP,6310,2920.0,16097.0,Original,5.512671233
2024,NOR,RUS,6310,425.0,2340.535,Original,5.507141176
2024,NIC,USA,6310,111.9,617.3,Original,5.516532618
2024,BGR,LBN,6309,29779.0,164613.418,Original,5.527835656
2024,KWT,IRN,6309,266.0,1470.0,Original,5.526315789
2024,BIH,TUR,6309,55411.0,306740.738,Original,5.535737272
2024,IDN,USA,6309,10090.88,55866.063,Original,5.536292474
2024,LKA,NOR,6309,297.0,1651.755,Original,5.561464646
2024,NZL,NIU,6309,2254.0,12546.084,Original,5.56614197
2024,COL,BEL,6310,10105.5,56508.64,Original,5.591869774
2024,KOR,TUR,6309,2000.0,11175.0,Original,5.5875
2024,NOR,KAZ,6309,333.0,1861.186,Original,5.589147147
2024,TUR,MNE,6309,66.0,369.0,Original,5.590909091
2024,KOR,ITA,6309,11110.554,62194.0,Original,5.597740671
2024,POL,ZAF,6310,10.0,56.0,Original,5.6
2024,SVK,AZE,6309,23360.0,130842.48,Original,5.601133562
2024,TUR,PSE,6310,10.0,56.0,Original,5.6
2024,ITA,EST,6310,20411.0,114575.7,Original,5.613429033
2024,KEN,DEU,6309,40.5,227.643,Original,5.620814815
2024,KOR,GTM,6309,50.0,281.0,Original,5.62
2024,CAN,MEX,6310,3751.0,21134.125,Original,5.634264196
2024,IND,KOR,6309,122635.0,690273.809,Original,5.628685196
2024,DNK,PHL,6310,67.0,378.709,Original,5.652373134
2024,CHE,FIN,6310,35.0,197.628,Original,5.646514286
2024,FRA,SPM,6310,228.0,1292.362,Original,5.668254386
2024,GUY,CAN,6309,129.68,734.983,Original,5.667666564
2024,TZA,IRL,6309,30.0,170.0,Original,5.666666667
2024,USA,LTU,6309,1210659.0,6889745.0,Original,5.690904706
2024,AGO,JAM,6309,64.0,365.0,Original,5.703125
2024,TTO,USA,6309,2455.0,13983.597,Original,5.695966191
2024,TUR,AUS,6309,212.0,1208.0,Original,5.698113208
2024,ITA,NLD,6310,325217.0,1859346.256,Original,5.717248041
2024,BFA,BEL,6309,7402.0,42347.489,Original,5.721087409
2024,CHN,ISR,6309,46748.0,267910.0,Original,5.730940361
2024,ITA,SVN,6309,3175.0,18187.966,Original,5.728493228
2024,LTU,FRA,6309,10939.0,62657.0,Original,5.727854466
2024,CHE,JAM,6309,350.0,2004.678,Original,5.727651429
2024,GBR,KOR,6309,19176.0,109907.073,Original,5.731491083
2024,BGR,NOR,6309,123932.0,711868.196,Original,5.744022496
2024,FIN,HKG,6309,291.689,1675.552,Original,5.744309864
2024,MYS,SRB,6309,4.6,26.44,Original,5.747826087
2024,ARM,RUS,6309,175939.0,1012626.04,Original,5.755551867
2024,KWT,MLI,6309,266.0,1533.0,Original,5.763157895
2024,USA,DNK,6309,6748.0,38883.0,Original,5.762151749
2024,ITA,DEU,6309,332569.0,1920198.453,Original,5.773834762
2024,PRT,HKG,6309,412.305,2380.772,Original,5.774298153
2024,THA,ARG,6309,911.0,5269.03,Original,5.783787047
2024,FRA,GRL,6309,20.0,115.815,Original,5.79075
2024,LVA,KAZ,6309,43379.0,250998.547,Original,5.786176422
2024,BGR,BLR,6309,166540.0,967376.188,Original,5.808671719
2024,USA,KAZ,6309,56973.0,330743.0,Original,5.805258631
2024,FIN,ESP,6309,18.0,104.787,Original,5.8215
2024,IDN,THA,6309,23251.70405,135542.77,Level 1 (Exp-Imp),5.829369311
2024,IND,GBR,6309,364535.0,2128715.371,Original,5.839536316
2024,THA,NAM,6309,239.0,1399.98,Original,5.857656904
2024,ITA,PRT,6310,32324.0,189843.514,Original,5.873144227
2024,POL,ESP,6309,449013.0,2636663.0,Original,5.872130651
2024,USA,PRT,6309,6175.0,36320.0,Original,5.881781377
2024,USA,BMU,6310,2414.0,14256.0,Original,5.905550953
2024,CZE,GEO,6309,119091.0,704689.0,Original,5.917231361
2024,AUS,DEU,6309,51909.141,307683.061,Original,5.927338713
2024,FRA,NCL,6310,1825.461,10834.628,Original,5.935283197
2024,KWT,GTM,6309,262.0,1556.0,Original,5.938931298
2024,TUR,CHN,6310,1047.0,6221.0,Original,5.9417383
2024,MKD,LTU,6309,650.0,3867.01,Original,5.949246154
2024,POL,NLD,6309,855781.0,5107316.0,Original,5.968017519
2024,USA,SAU,6309,41406.0,248110.0,Original,5.992126745
2024,AZE,LUX,6309,20.0,120.0,Original,6.0
2024,LTU,MAR,6309,69652.0,417724.0,Original,5.997300867
2024,IRL,COD,6310,9.0,54.119,Original,6.013222222
2024,SWE,FIN,6309,35000.0,210832.365,Original,6.023781857
2024,DEU,FIN,6309,3663.241,22091.301,Original,6.030534437
2024,ZAF,SEN,6310,55.0,331.721,Original,6.031290909
2024,POL,KAZ,6310,72.0,435.0,Original,6.041666667
2024,NAM,PRT,6310,300.0,1816.276,Original,6.054253333
2024,DOM,VGB,6310,12516.0,75858.7,Original,6.060937999
2024,KAZ,CYP,6309,3.3,20.0,Original,6.060606061
2024,SLV,DOM,6309,570.0,3460.0,Original,6.070175439
2024,COL,PAN,6310,9.0,54.7,Original,6.077777778
2024,FIN,TJK,6309,44299.0,269234.715,Original,6.077670263
2024,JPN,UGA,6309,900.0,5483.387,Original,6.092652222
2024,LUX,JPN,6309,8.0,48.729,Original,6.091125
2024,SVK,NOR,6309,38931.0,237081.369,Original,6.089783694
2024,BEL,NZL,6309,0.3,1.829,Original,6.096666667
2024,DNK,UGA,6310,76.0,464.139,Original,6.107092105
2024,JPN,UKR,6309,475.0,2900.249,Original,6.105787368
2024,ARM,GEO,6309,2450.0,15000.0,Original,6.12244898
2024,HUN,MNE,6309,4830.0,29553.0,Original,6.11863354
2024,KEN,CMR,6309,2555.0,15633.094,Original,6.118627789
2024,MYS,SWE,6309,116.5,713.22,Original,6.122060086
2024,ZAF,ISL,6309,31.07,190.521,Original,6.131992276
2024,LTU,ESP,6309,37191.0,228399.0,Original,6.141243849
2024,THA,IRN,6309,130.0,800.0,Original,6.153846154
2024,THA,SWE,6309,17317.738,106535.99,Original,6.151842117
2024,GUY,TTO,6309,856.72,5287.09,Original,6.171316183
2024,HKG,GBR,6310,185.0,1145.975,Original,6.194459459
2024,NLD,GBR,6309,1118021.0,6923980.226,Original,6.193068132
2024,PRT,TUN,6309,359.0,2225.686,Original,6.199682451
2024,IND,CRI,6310,11.0,68.399,Original,6.218090909
2024,HKG,BEL,6309,151.0,942.357,Original,6.240774834
2024,MNE,USA,6309,6248.9,39008.34,Original,6.242433068
2024,AGO,VNM,6309,72.0,450.0,Original,6.25
2024,CZE,CHE,6309,1576.0,9845.0,Original,6.246827411
2024,DEU,DNK,6309,15613.0,97629.466,Original,6.253088196
2024,ITA,JPN,6309,252817.0,1583266.822,Original,6.262501422
2024,MYS,NCL,6309,1.5,9.396,Original,6.264
2024,SRB,GBR,6309,806.0,5047.0,Original,6.2617866
2024,THA,BRA,6309,6819.0,42658.53,Original,6.2558337
2024,ATG,USA,6309,1963.29,12354.633,Original,6.292821234
2024,LTU,EST,6309,439091.0,2765333.0,Original,6.29785853
2024,BEL,ROU,6310,397.53,2513.569,Original,6.32296682
2024,GBR,CAN,6309,35617.0,225089.006,Original,6.31970705
2024,FIN,LBN,6309,30340.0,192098.541,Original,6.33152739
2024,POL,KAZ,6309,369995.0,2350803.0,Original,6.353607481
2024,CHN,FIN,6309,686.0,4370.0,Original,6.370262391
2024,JPN,TUR,6309,254.0,1618.59,Original,6.372401575
2024,TGO,FRA,6309,443.0,2826.11,Original,6.379480813
2024,COL,TCA,6310,833.0,5370.32,Original,6.446962785
2024,TUR,CZE,6310,231.0,1490.0,Original,6.45021645
2024,BGR,ESP,6309,52513.0,339399.188,Original,6.46314604
2024,FRA,AUT,6310,1215.0,7846.176,Original,6.457758025
2024,CHL,BOL,6309,51645.173,334777.147,Original,6.482254343
2024,THA,MEX,6309,11410.0,73881.1,Original,6.475118317
2024,FRA,TKM,6309,5.0,32.471,Original,6.4942
2024,IRL,CHN,6309,41.0,266.266,Original,6.494292683
2024,MNE,SAU,6309,100.0,649.093,Original,6.49093
2024,NOR,BEL,6309,43.0,279.178,Original,6.492511628
2024,ATG,FIN,6309,650.0,4226.289,Original,6.501983077
2024,HKG,ESP,6309,36.0,233.859,Original,6.496083333
2024,LTU,ITA,6309,100475.0,653326.0,Original,6.502373725
2024,MNE,BEL,6309,15393.0,100004.657,Original,6.49676197
2024,POL,CZE,6309,50235.0,326367.0,Original,6.496805016
2024,IRL,QAT,6309,133.0,865.904,Original,6.510556391
2024,HND,COL,6309,201.66,1318.0,Original,6.535753248
2024,PRT,SAU,6310,4.0,26.197,Original,6.54925
2024,FRA,JPN,6309,523007.129,3435224.468,Original,6.568217291
2024,CHL,ARG,6309,2.43,16.0,Original,6.58436214
2024,KAZ,CAN,6309,105.98,696.88,Original,6.575580298
2024,HKG,LBN,6309,8985.0,59195.266,Original,6.588232165
2024,MOZ,PRT,6309,393.0,2590.4,Original,6.591348601
2024,ITA,NLD,6309,76480.0,504777.106,Original,6.600119064
2024,KOR,MMR,6309,444.0,2935.0,Original,6.61036036
2024,SVK,POL,6310,37.0,244.618,Original,6.611297297
2024,IDN,FJI,6309,151.0,1000.0,Original,6.622516556
2024,ZAF,NGA,6310,1.74,11.512,Original,6.616091954
2024,THA,PAN,6309,3697.0,24473.84,Original,6.619918853
2024,BGR,SWE,6309,90921.0,602821.59,Original,6.630168938
2024,BGR,GEO,6310,2013.0,13339.11,Original,6.626482861
2024,ROU,UKR,6309,365.0,2418.67,Original,6.626493151
2024,MKD,AUS,6309,100.0,663.96,Original,6.6396
2024,ITA,FIN,6310,11593.0,77144.557,Original,6.654408436
2024,AZE,PHL,6309,15.0,100.0,Original,6.666666667
2024,MYS,GBR,6309,782.04,5213.236,Original,6.666201217
2024,GMB,GNB,6310,128.0,854.507,Original,6.675835938
2024,ESP,ARG,6310,20.0,133.604,Original,6.6802
2024,FRA,CHE,6310,6757.755,45380.966,Original,6.715390836
2024,LUX,FRA,6310,2728.83,18331.455,Original,6.717697695
2024,THA,MAC,6309,6528.584748,44067.21,Level 1 (Exp-Imp),6.749887104
2024,AUT,SWE,6310,40.0,270.595,Original,6.764875
2024,TUR,SVK,6309,22489.0,151966.0,Original,6.757348037
2024,PRT,GBR,6309,3597.702,24356.806,Original,6.770101026
2024,TUR,NLD,6310,17461.0,118364.0,Original,6.778764103
2024,NOR,JOR,6309,5696.0,38654.05,Original,6.786174508
2024,UGA,IND,6309,1882.0,12775.29,Original,6.78814559
2024,USA,ITA,6309,456044.0,3096887.0,Original,6.790763611
2024,DNK,PAN,6310,43.0,292.988,Original,6.813674419
2024,MYS,DOM,6309,6.9,46.98,Original,6.808695652
2024,BMU,USA,6310,592.0,4040.08,Original,6.824459459
2024,CHE,ESP,6309,2304.0,15723.941,Original,6.82462717
2024,USA,CHN,6310,4536.0,30993.0,Original,6.832671958
2024,KWT,JOR,6309,216.0,1478.0,Original,6.842592593
2024,ITA,CYP,6310,3621.0,24821.015,Original,6.854740403
2024,UGA,COG,6310,823.0,5647.24,Original,6.861773998
2024,MYS,BRN,6310,1552.32,10661.59,Original,6.868165069
2024,THA,SAU,6309,12900.28,88645.32,Original,6.871581082
2024,BFA,SWE,6309,711.0,4891.976,Original,6.880416315
2024,AGO,BEL,6309,90.0,620.0,Original,6.888888889
2024,HKG,USA,6309,7100.0,48989.385,Original,6.89991338
2024,HUN,VNM,6309,921.0,6422.0,Original,6.972855592
2024,ZAF,SYC,6310,1659.0,11558.457,Original,6.967122966
2024,NZL,NIU,6310,15.0,104.702,Original,6.980133333
2024,BRA,POL,6309,335.5011538,2345.0,Level 2 (Exp Only),6.989543772
2024,IND,AUS,6309,50059.0,349754.928,Original,6.986854072
2024,ZAF,USA,6310,4.09,28.644,Original,7.003422983
2024,BRA,TTO,6309,167.0,1171.0,Original,7.011976048
2024,AUT,FRA,6310,663.0,4648.824,Original,7.011800905
2024,KOR,SSD,6309,40.0,281.0,Original,7.025
2024,THA,BRN,6309,1281.61,8996.56,Original,7.019732992
2024,CHN,GTM,6310,94.0,661.0,Original,7.031914894
2024,MYS,PRY,6309,13.0,91.338,Original,7.026
2024,AUT,CHE,6309,4594.0,32359.929,Original,7.043954941
2024,BGR,MKD,6309,12325.0,86712.239,Original,7.035475781
2024,NZL,COK,6310,177.0,1245.53,Original,7.036892655
2024,ZWE,USA,6309,181.0,1273.917,Original,7.03821547
2024,GTM,KOR,6309,195.0,1379.0,Original,7.071794872
2024,SVK,ARM,6309,580.0,4098.975,Original,7.067198276
2024,FIN,SGP,6310,177.0,1257.45,Original,7.104237288
2024,KOR,DEU,6310,44.2,314.0,Original,7.104072398
2024,CHE,MEX,6309,16.0,113.579,Original,7.0986875
2024,AGO,ZAF,6310,25.0,178.0,Original,7.12
2024,IDN,AUS,6309,15002.85,106759.912,Original,7.115975431
2024,ZAF,PRT,6309,18.2,129.851,Original,7.13467033
2024,MKD,JPN,6309,698.0,4976.78,Original,7.130057307
2024,CHE,CHN,6309,505.0,3605.012,Original,7.138637624
2024,THA,JPN,6309,2019533.337,14442004.24,Original,7.151159119
2024,HKG,DEU,6310,830.0,5940.67,Original,7.157433735
2024,ITA,FRA,6309,252041.0,1804302.43,Original,7.158765558
2024,CHE,NZL,6309,3.0,21.58,Original,7.193333333
2024,POL,ITA,6309,275000.0,1979460.0,Original,7.198036364
2024,GBR,AUS,6309,45731.0,329208.826,Original,7.198811003
2024,USA,PRY,6309,8431.0,60700.0,Original,7.199620448
2024,LKA,UGA,6310,316.0,2277.382,Original,7.206905063
2024,DOM,TCA,6309,18.0,130.0,Original,7.222222222
2024,FIN,TUR,6309,103.908,750.278,Original,7.220598991
2024,LKA,CHN,6310,1.0,7.231,Original,7.231
2024,POL,CAN,6309,1172.0,8499.0,Original,7.251706485
2024,AGO,DEU,6309,15.0,108.83,Original,7.255333333
2024,SWE,UZB,6309,5000.0,36337.356,Original,7.2674712
2024,MNE,FRA,6309,4282.0,31158.594,Original,7.276645026
2024,THA,COM,6309,896.0,6521.76,Original,7.27875
2024,MNE,AZE,6309,610.0,4465.226,Original,7.320042623
2024,ESP,MLT,6309,37452.4,275303.41,Original,7.350754825
2024,BMU,CAN,6309,10.0,73.65,Original,7.365
2024,DEU,JPN,6310,272.0,2004.585,Original,7.369797794
2024,IDN,NZL,6309,252.390192,1861.631,Level 1 (Exp-Imp),7.376003741
2024,LVA,HUN,6309,1952.0,14401.994,Original,7.378070697
2024,MYS,DEU,6310,9671.2,71346.255,Original,7.377187422
2024,FIN,SGP,6309,163.866,1211.343,Original,7.392277837
2024,LTU,NOR,6309,10924.0,80712.0,Original,7.38850238
2024,THA,RUS,6309,18253.0,135055.98,Original,7.399111379
2024,USA,IRL,6309,13195.0,97896.0,Original,7.41917393
2024,THA,NOR,6309,3418.928,25451.38,Original,7.444257381
2024,CHN,_X,6309,22502.0,167718.0,Original,7.453470803
2024,FRA,NOR,6309,2852.354,21312.071,Original,7.471748247
2024,IRL,EGY,6310,13.0,97.414,Original,7.493384615
2024,POL,JPN,6309,797.0,5988.0,Original,7.513174404
2024,FIN,COL,6309,36.53,275.591,Original,7.544237613
2024,IND,CHE,6309,23801.0,180167.779,Original,7.569756691
2024,CHE,EGY,6309,1500.0,11357.947,Original,7.571964667
2024,ITA,PRT,6309,4894.0,37397.611,Original,7.641522477
2024,AUS,JPN,6309,3864.0,29596.966,Original,7.65967029
2024,LVA,CZE,6309,5306.0,40700.513,Original,7.670658311
2024,ESP,BGR,6309,26123.5,200276.576,Original,7.666529217
2024,IDN,BHR,6309,115.0,885.8,Original,7.702608696
2024,ATG,GBR,6309,1595.760781,12326.678,Level 1 (Exp-Imp),7.724640275
2024,FRA,LAO,6309,15.0,115.815,Original,7.721
2024,CHE,SGP,6309,66.352,512.243,Original,7.720083796
2024,BEL,MEX,6310,2.1,16.236,Original,7.731428571
2024,CHN,POL,6310,10016.0,77486.0,Original,7.736222045
2024,FIN,JPN,6309,294.65,2283.32,Original,7.749261836
2024,IDN,IRN,6309,810.64,6285.0,Original,7.753133327
2024,KWT,JPN,6309,332.0,2585.0,Original,7.786144578
2024,DEU,ARM,6309,15821.0,124283.214,Original,7.855585235
2024,LTU,DNK,6309,14290.0,112267.0,Original,7.8563331
2024,DOM,FRA,6309,1259.0,9925.0,Original,7.883240667
2024,SRB,HRV,6310,106.0,835.0,Original,7.877358491
2024,GBR,HKG,6309,89348.0,704308.551,Original,7.88275676
2024,IRL,TUR,6309,86.0,678.653,Original,7.891313953
2024,NOR,COL,6309,18.0,142.009,Original,7.889388889
2024,FIN,NZL,6309,67.06,530.225,Original,7.906725321
2024,CZE,NOR,6309,413.0,3273.0,Original,7.924939467
2024,MNE,NLD,6309,515.0,4083.874,Original,7.929852427
2024,POL,HRV,6309,14438.0,114469.0,Original,7.928314171
2024,PRT,NOR,6310,14.0,111.075,Original,7.933928571
2024,TUR,DNK,6309,15.0,119.0,Original,7.933333333
2024,FRA,LBN,6310,201.0,1597.594,Original,7.948228856
2024,ZMB,USA,6309,18132.0,144127.13,Original,7.948771785
2024,CAN,MNG,6310,3.0,23.982,Original,7.994
2024,GUY,USA,6309,7615.277,60872.834,Original,7.993515403
2024,MYS,PRT,6309,17.5,139.847,Original,7.991257143
2024,CZE,SRB,6309,7.0,56.0,Original,8.0
2024,THA,UKR,6309,86.0,688.56,Original,8.006511628
2024,FRA,ITA,6309,175850.0,1409927.188,Original,8.01778327
2024,ESP,AUS,6310,5616.39,45112.748,Original,8.032338922
2024,HUN,MDA,6309,2453.0,19743.0,Original,8.048512026
2024,ITA,ARM,6309,1733.0,13998.562,Original,8.077646855
